Name,Country,Profile,Period,Commodity,TradingDate,ExpiryDate,Contract,Underlying,Maturity,DeliveryStart,DeliveryEnd,Unit,ContractVolume,Type,Strike,SettlementPrice
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,P,40.5,0.599
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,P,41,0.723
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,P,41.5,0.866
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,C,59.5,0.017
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,37,8.116
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,37.5,7.62
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,38,7.126
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,55,0.008
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,55.5,0.006
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,56,0.004
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,56.5,0.003
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,57,0.002
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,57.5,0.002
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,52,0.046
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,52.5,0.035
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,53,0.026
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,53.5,0.02
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,54,0.015
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,54.5,0.011
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,49,0.223
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,49.5,0.173
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,50,0.134
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,50.5,0.103
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,51,0.079
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,51.5,0.06
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,60.5,0.003
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,61,0.002
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,P,48,0.162
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,P,48.5,0.231
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,P,49,0.323
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,P,49.5,0.443
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,57.5,0.027
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,58,0.019
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,58.5,0.014
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,59,0.009
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,59.5,0.006
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,60,0.004
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,54.5,0.185
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,55,0.137
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,55.5,0.101
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,56,0.074
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,56.5,0.053
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,57,0.038
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,51.5,0.931
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,52,0.732
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,52.5,0.568
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,53,0.435
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,C,60,0.014
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,C,60.5,0.012
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,C,61.5,0.008
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,C,62,0.007
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,C,62.5,0.006
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,C,56.5,0.047
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,C,57,0.04
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,C,57.5,0.034
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,C,58,0.029
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,C,58.5,0.024
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,C,59,0.02
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,C,53.5,0.123
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,C,54,0.105
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,C,54.5,0.09
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,C,55,0.077
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,C,55.5,0.065
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,C,56,0.056
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,C,50.5,0.31
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,C,51,0.267
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,C,51.5,0.229
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,C,52,0.196
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,C,52.5,0.168
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,P,39,0.035
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,P,39.5,0.051
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,P,40,0.074
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,P,40.5,0.104
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,48,0.365
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,48.5,0.286
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,P,57.5,12.392
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,P,58,12.891
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,P,58.5,13.391
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,P,59,13.89
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,P,38,0.016
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,P,38.5,0.024
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,33.5,11.61
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,34,11.11
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,34.5,10.61
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,35,10.111
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,P,56.5,11.393
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,P,57,11.892
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,46,0.898
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,46.5,0.726
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,47,0.582
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,53.5,0.33
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,54,0.248
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,48.5,2.891
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,49,2.483
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,49.5,2.103
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,50,1.755
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,50.5,1.442
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,51,1.168
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2019-11-26,ODBM,FDBM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,48,3.322
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2020-02-25,ODBM,FDBM 2020.03,2020.03,2020-03-01,2020-03-31,EUR/MWh,743,C,51,6.057
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2020-02-25,ODBM,FDBM 2020.03,2020.03,2020-03-01,2020-03-31,EUR/MWh,743,C,51.5,5.717
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2020-02-25,ODBM,FDBM 2020.03,2020.03,2020-03-01,2020-03-31,EUR/MWh,743,C,52,5.391
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2020-02-25,ODBM,FDBM 2020.03,2020.03,2020-03-01,2020-03-31,EUR/MWh,743,C,52.5,5.081
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2020-02-25,ODBM,FDBM 2020.03,2020.03,2020-03-01,2020-03-31,EUR/MWh,743,C,53,4.787
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2020-02-25,ODBM,FDBM 2020.03,2020.03,2020-03-01,2020-03-31,EUR/MWh,743,C,53.5,4.509
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2020-02-25,ODBM,FDBM 2020.03,2020.03,2020-03-01,2020-03-31,EUR/MWh,743,P,60.5,8.094
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2020-02-25,ODBM,FDBM 2020.03,2020.03,2020-03-01,2020-03-31,EUR/MWh,743,P,61,8.517
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2020-02-25,ODBM,FDBM 2020.03,2020.03,2020-03-01,2020-03-31,EUR/MWh,743,P,61.5,8.948
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2020-02-25,ODBM,FDBM 2020.03,2020.03,2020-03-01,2020-03-31,EUR/MWh,743,P,62,9.386
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2020-02-25,ODBM,FDBM 2020.03,2020.03,2020-03-01,2020-03-31,EUR/MWh,743,P,57.5,5.76
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2020-02-25,ODBM,FDBM 2020.03,2020.03,2020-03-01,2020-03-31,EUR/MWh,743,P,58,6.12
Italian Base Month Option,Italian,Base,Month,Options,2019-11-19,2020-02-25,ODBM,FDBM 2020.03,2020.03,2020-03-01,2020-03-31,EUR/MWh,743,P,58.5,6.493
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,C,53,0.144
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,P,62,17.957
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,P,62.5,18.456
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,P,63,18.955
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,P,63.5,19.454
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,C,49.5,0.42
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2019-12-19,O2BM,DEBM 2020.01,2020.01,2020-01-01,2020-01-31,EUR/MWh,744,C,50,0.361
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2020-01-28,O2BM,DEBM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,P,57,10.321
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2020-01-28,O2BM,DEBM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,P,57.5,10.774
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2020-01-28,O2BM,DEBM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,P,58,11.23
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2020-01-28,O2BM,DEBM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,P,58.5,11.69
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2020-01-28,O2BM,DEBM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,53,1.149
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2020-01-28,O2BM,DEBM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,53.5,1.054
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2020-01-28,O2BM,DEBM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,P,44.5,1.737
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2020-01-28,O2BM,DEBM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,P,45,1.933
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2020-01-28,O2BM,DEBM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,P,45.5,2.143
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2020-01-28,O2BM,DEBM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,P,46,2.368
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2020-01-28,O2BM,DEBM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,P,46.5,2.607
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2020-01-28,O2BM,DEBM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,P,56.5,9.874
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2020-01-28,O2BM,DEBM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,62.5,0.22
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2020-01-28,O2BM,DEBM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,63,0.202
Phelix-DE Base Month Option,German,Base,Month,Options,2019-11-19,2020-01-28,O2BM,DEBM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,P,42.5,1.091
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,47.5,0.462
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,32.5,12.61
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,33,12.11
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,43,2.587
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,43.5,2.228
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,44,1.898
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,44.5,1.6
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,45,1.334
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,C,45.5,1.1
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,P,48,3.255
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,P,48.5,3.676
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2019-12-12,O1BY,F1BY 2020.01,2020.01,2020-01-01,2020-12-31,EUR/MWh,8784,P,49,4.113
